image,image_class,text
image_0237.png,5,"hi _ J.INBIFO Institut fir biologische Forschung GmbH.‘3.Apr.95.|.WRE/HSU.AUSH19.DO0C.Betr.. Hantaan-Virus.In der 18-Monatsstudie (B 1036 - P 0500/3216) wurde bei serologischen.Untersuchungen eine Virus-Infektion bei ca. 25 % der Ratten festgestellt. Der.Virus, er gehort zu den Hantaan-Viren, ist weltweit, insbesondere peraLr.Wildnagern, verbreitet und fuinrt bei Ratten zu keinen erkennbaren Krankeits-.bildern. Eine Beeinflussung unserer Endpoints kann trotzdem nicht im.vorhinein ausgeschlossen werden,.Der Virus wird durch alle Ausscheidungen erkrankter Tiere Ubertragen. ‘Er.kann von Nagern auch auf den Menschen iibertragen werden. Hier fuhrt er zu |.grippeahnlichen Symptomen, besonders virulente Virenstamme kénnen sogar.zu letalen Erkrankungen fuhren. Die Durchseuchung der Bevolkerung betragt |.in Deutschland ca. 3 %. Die Ubertragung des Virus vom Menschen zum |.Menschen oder vom Menschen zuriick auf Nager kann ausgeschlossen /.werden..£/Der-Virus ist sehr labil: er wird durch Desinfektion leicht deaktiviert oder stirbt. >.‘ auBerhalb eines Wirtes in 1 bis 2 Wochen ab..im mégliche Gefahren von Mitarbeitern fernzuhalten, wurde die 18-Monate.Studie am 31 Mai 95 vorzeitig beendet und alle Ratten abgetdtet..Wir haben weitere differential diagnostische Untersuchungen veranlagt, um.die Virulenz dieses Virusstammes abschatzen zu kénnen. Wir erwarten die.Ergebnisse in der nachsten Woche. Bis dahin sollten keine Blut-, Urin- oder ny,.Gewebeproben aus dieser Studie, die nicht Formalin-fixiert sind, verarbeitet. ©.werden. Im Zweifelsfall setzen Sie sich bitte mit Hern Dr Tewes in &.Verbindung, um die Vorgehensweise abzyfragen. 4m wa &.. yy..ic}..5..©..oS.Poctachadiease Poatien 200647, BIV18Kon eS OKO.os RUDGE OIRSED'T Raton 40D ab zNe.oe Cee ee a.pa ee ar ll."
image_0180.png,5,"Philip Morris USA Confidential.PARENTAL SMOKING and CHILDHOOD CANCERS.Walter Hempfling.A Scientific Information Status Summary.“Apnl 1997.4.a.3.&..3.8.8.8.3.Doc. Code:, P0622,.guace."
image_0143.png,5,"INITIATION DATE: 1-21-83.SPONSOR: Lorillard.COMPLETION DATE: 3-07-83.ISSUE DATE:.MATERIAL: A-44.SUBJECT: — RANGE-FINDING STUDY IN ALBINO RATS WITH A-44: PHASES I AND II.Borriston Project No. 1488(1).FINAL REPORT.SUMMARY.A range-finding study was conducted to determine the estimated maximum.tolerated dose (MTD) level for the test material, A-44. Based on the results.of this study, the estimated maximum tolerated dose of A-44 jis 3750 ma/kg for.male and 1750 mg/kg for female rats..TEST ARTICLE.The test article, A-44, is a clear liquid and was received from the.‘sponsor in an amber glass vial on November 19, 1982 and January 28, 1983. The.test article was stored under refrigeration in the container in which it was./ received. Methylcellulose (1%) was used as the vehicle in this study..Stability information is retained by the sponsor..TEST ANIMALS.Eight male and eight female Sprague-Dawley albino rats, purchased from.Charies River Breeding Laboratories (Wilmington, Massachusetts), were selected.for this study. Prior to placement on study, the animals were quarantined for &.at least seven days and observed daily for appearance and behavior. The g.animals were individually housed in suspended stainless steel cages with wire &.esh bottoms. Purina® Rodent Laboratory Chow® #5001 and water were available of.at least seven days and observed daily for appearance and behavior. The.ad libitum. At the end of the quarantine period, healthy animals between.169 g and 192 g for males and 149 g and 165 g for females were assigned to."
image_0779.png,5,oi.PM R&D PED.(03/03/99 WED 16:13 PAX 804 274 2818.Ut aa.ar bagte @.gLee8e8882.3.BERREREEER.ESEERRETED.FI.2.eeeeteege:.2g88388832.SE2e age ee.g.SEEREEEES.esegee eres.ececegaage.erEdeegeal.Beefs sgez.PEab2e222.—.2075371795.
image_0547.png,5,"Twelve-Month Inhalation Study on Room-Aged.Cigarette Sidestream Smoke (RASS) in Rats.Heenan B. Garsoroag’ W. Sean P. ane, C. Schepers B Sutber W Stne-A Tedetl F Tews Arahat dP Teper.Exposure Groups”.Objectives:.Introduction.SSS.ee SSS.Eemasescsasee, | h.EES Sa.Po a.— ‘SS SS oo.a ea.Methods.= . : + C— rail.| , i pe eng..Results"".Se.pe.ad.= ft FEE.="" BEER 7.f) Be.HW.J).4A.a.i.= a.EI.z.Ye:.a _..Conclusions.t Z.].OT SeTEC TR low eee.if."
image_0235.png,5,"iA EFFECT OF AIR FLOW ON THE BURNING RATES.10/519.‘Run @ | Cigareetes |Flow Total wt. \Butt wt.|Tob. wt.. T. Density it{20) 140) | LBRiMBR..1 Bete 21 63% tre dhe G33 Bk HAE 8:7 SEE.2 . Seat a a3 230 ete EGR e090._3 . ~ oe 74 act rae Zu 420 9.23 £7.05.4 ~ ~ oe 170 bot Sal 2 SAP 140$ 5833.5. s - bef 47% 437 athe BHF 43L B75 2h.fees Gip2 (2b A4& GAN RE dod PUL SEED.8 BEC 28 ug est. SIR 21g 8301 3:8 107 Jah,.7 ae? bes eae de BT de PE.6 ~ 79t 244 SAT ‘7AP 20S 423 $58 740!.~s f71 382 SoS TUR 09 gab GH TAT.10 + 388 Ho 740 anh 430 933 bat.i Tite PhO 3496 See 732 209 GO Phe pode,.41 pM G] fos hg 8212 bige 2 37 HSE.ue f ayo ae eT ee od.13 32 ue 3182 iol wad 339 4087.M4 efoee by fod abe uh ah Ad aed.4S. “ woh 1B Be (2. ws Cue code 316 3647.i 2 Pebko 0 PICO [2a C47 23) 3,30 FPL.1 FuACoe © /30r 49 oss 14.42 qt P30. 471 ae.7 4347, aE 02 110 4:20 £6 473 71-60.18 1334 4h 10R IHRE 4:30 895 AIS 70:70.18 PBB 26h 1079 Th 2d 4.79: 2081.2 “hand 380, 034 i, aad fo A062,.Lu * SHIL — AEK 1076.1 M4 tS 429 28,.a Aer ME OA EOE SLPS.2 nt?) a a a.2 7 Fe 172 AK Gek 427 Go h00 wise.24 s 992 S27 SAY SAY G78 bad sey.Ey “ Ret 172 UAL BIG 374 0:56 bol £3.30. prempens  Btosd 2 WERE 987399 697 Gal be.pele oS © Fle PB bike Rak 403 23K sod a.a7 = fer gee Tot FSR 4? SH OSE.38 See eh 578 78E ug 2: $8743.20..28 Re ee 79 TER 40d LH Cup wie.30 Se 7 (eee ad BS EAT Pop 49h gar.Pome pers PHY Dene CEI ROD S71 AbD.a FENOS 6 FB] de ee RIT EST Jos0 407 3577.32 “ 2e¢ atl SES 24+ $103 $230 dad 313%..33 fold? 64 D590 9:03 44233..Ed 7 ae ee oie BoC 6:06 F206 4.0 36,06.3s 2 por aE SS PR £33 oS PIE.Arey FSO 245.6. GAR FEY 07, F3S.419 34.61.Eon ho ee ee a a eA.7 Stel ee 93 ba eb 2a aro.28 2 GY tye, abt gk Yeh ok asd rae.30 ec Seg | tA 27 x.4 a) an ec.Arecpes dod hy. 4570 bre & haf BN Slt 3090 3.4.75.6.24.2.3.38..39°.40.Arecpes."
image_0208.png,5,"P.a.MAR 21 °S7 12:53PM PHILIP MORRIS R&D T7.MAP-BASED CLONING OF Nic! and Nic2: NUCLEAR GENES INVOLVED IN..GLOBAL REGULATION OF ALKALOID BIOSYNTHESIS IN TOBACCO.A Research Project Submitted to Philip Morris USA.for Consideration..February 20, 1997.Michael P, Timko.‘Associate Professor of Biology.Department of Biology.University of Virginia..Gilmer Hall..Charlottesville, Virginia 22903.~ ‘Tel: (804)-982-5817.Fax: (804)-982-5626.j.¢.(CONFIDENTIAL COMMUNICATION.‘Lda ADOTOIG YAN = LTOT INOW) L6 be- a.979$ 786 bO8 TIL.70 d.sworg = —— ubaTD ues Bud sjyy -— Udez:OT d66T Wed ©.200 @8eq UN: MHD 9Z9S ZAG FOR."
image_0787.png,5,"BRIDGED NICOTINES. SYNTHESIS OF.cis-2,3,3a,4,5,9b-HEXAHYDRO-1-METHYL-1H#-PYRROLO[2, 3-£]QUINOLINE.a.Charles G. Chavdarian*, Jeffrey I. Seeman,.and Jan B. Wooten.Fehr ee.dgiepeese cms.Philip Morris U.S.A., Research Center.P. 0. Box 26583.Richmond, Virginia 23261.i eS -.~Madbinewrmcare.ape baerome.OS DIRE RAR.A item sale Me.Se.SEAL.Ghee ths..Beer maa.Fee.fe:.RGA SoA.i=].So.=.@.a.oy.S.a.ray."
image_0079.png,5,"© gegen ].ager | |. | y site.cathe ‘ t il a a.Qa or mA UNITED STATES TESTING COMPANY, INC.” bee.Beet sor AIS PARK AVENUE ae.rq wa by ty mf A HOBOKEN, Ni} 5 Ae.ne PORANS gee ore.“a ae Pe ~ ye.“ DNA ZG Pete ws ee.+ geblly shatd Report | pected nding’ Semuary 31,1956 aM.Slee” PAGE HTS toatl ce tha : a.Chow se SM I a esp we Ete sy i aK i.“2 Peofect UST 1-002-D -» ':!: Glearette Ranking Charactertaticn ¥i yuiy.et eae RES A ‘(Land Technique (Bonanno) Deeg, te.Cu SIAR LMP GIEH on cag tors ih alan ue.87S + Brofect UST 1-002-D-3 +"" Messurcnent of Temperature of |: If ae.Gora HOE Geet. dey Sy Baring Coal and Cigarette amoke ‘ANE.oa. ee, i) a Ganka, De Santis, Bonanno) 1! SHA.i 1 Ava Hee rite. i eh a RRS., SCRE Fat 0 aed Eira ae.4 Soper itanr i) Pals, os CK.i AS Samay 72 : See.freien et IS ma Of.A umber of tests involving varying conditions were performed “4h.C to measure the temperature of mainstream cigarette smoke.» ; lit.Iwo preliminary experiments wore conducted to measure the P i.temperature of mainatream smoke using @ cold junction at Ak.2PC, The cigarettes were smoked to a 30 um butt length and tat.C ‘the Brown instrument was qalibrated for 0 to 1 millivolt oh.. input, There were no temperature differences recorded on Y ¢¥.the chart up to a 30 um butt length, Tenperature moasure~ Av.tents were obtained beyond a 30 mm butt length for an addi- “3.tional puff or two before the recorder wont ""off-scale"", ed.Bobet ats oe os aa ea,.Xt was decided to change the cold junction from 25°C, to wig.15°C, in order that temperature measurements could be tore Me.2 easily obtained for mainstream amoko for a 30 nm butt length. ite.A series of four tests showed that the maximm temperatura G.of mainstream euoke for cigarettes burned to a 30 m butt {.length ranged between 24-28°C, . 4 53,.Paine ela’ . 128.Pe.C.Cc.Ay.of mainstream emoke for cigarettes burned to a 30 ma butt 1.length ranged between Ar 2B°C, . ih.te, G BH.# i.wo.Pn.oo.i.4 . Bat.; : , ge.dgadtabaypite Eoghiad Sa ee oe,.oh plea 6 on ae on i Atay: ig.catencat ne EE Se ee aT."
image_0253.png,5,"XR.4.g.p.8.&.&.&.3.a.co |.3 i}.gisessscsses.3..4 \..é t.i., zg sl g.Hi | g le 48 ‘|.Fe neene Pg & eibgee.SSissedsadas pe CPE gé.nT i a RE a.id £3 2 | gf 1?.p 2 Fog) BL 4.8 begegedez: & 3 3 ig.Fs geeseaegeze & FrCRraLe.K} ; RasgRg88 0888 gaa ainiG 4 Fs.8 apes | 36 gag i.H a® seevegs ar Ee gz o6.3 qssesseeeas : oe 8a.pp oT Pari.gb. fe, Flog.B 2h fad i oii.A E82 Bge 0) FES.gee | g ~ gagiby.3 PRE i peal].5 Coo i pibaaé.3 &seas 5555189 aa 23388 3.reer.ri.se.bt.2.re.ge.me.Se ae.— ee..i.aa.ee.ghS88 ase 255.asssssgesse.Sadadiaa.Fs SSsessoseas.B  -BSSSSSSESS5.g $385..; | | 8 glrisjel-lrlele|= alel.‘ef6e PLZ POS XVA T2:LT NOK LO/TE4V0.7s 8ove.cee."
image_0736.png,5,">.Confidentiay.Philip Moris v, agg.Deine VU Ng.SSaap, PLUS.segs Come.Lae Flan.ot( 67 odfr.ou, Wel S.Nalene, ah,.Loew dd.=~.Law ett.oul, Thetis.de.ole Wh.o2IN Tholhy.Buc Lom r.Swick pa Qrces Svi.BO STL.% Sh beh = wi i.seat Py Sera.Sie : & ob] Shire Conde sh.fee ou Ant po.Nol. Maka tbe CS.2030137400."
image_0939.png,5,"L2mg/306.Control is 306.CONTROL.PROTOTYPE.‘Lomg.* PERFORMANCE.1221.1583.‘FIC Tar, mg i538.Tar/Putf mg 136.Nicotine ng/cigt 1.20.CO, mg/cigt 15.0.Puffs/cigt 301.Total Cigarette RTD, mmi20 09.Cigarette Length, mm aaa.Static Burn Time, min 37.Mass Burn Rate, mg/min 49.Butt Length mm 28.137.1 56.092.120.a5 0.io 1.12.1.8.8.121.84.011.80.58.eae.37.49.28.28..*® TOBACCO-ROD PROPERTIES.24 9.Circumference mm.24 8.eit.2 00.cit.Wrapper Component Type eit.Component: Percent 0.40.Permeability, CORESTA (sec) 32. (16 ).Wt of Tob g 0-761.Rod Density g/ec 244.Rod Length, mm 635.cuts Per Inch 15.Expanded Tobacco % 1a.0 40.46 (12 ).0735.238.244.63 5.63.0.415.15.1s.14.* PILTER PROPERTIES.Filter Type.Pilter RTD, mm H20.CAT..CAT.$85.68.21.0.20.9.Pilter Length, mm.Piber Denier.27.27.250.18.250.is.Tipping Paper Len, mm.Ventilation &.Xx.3.a.p.2.@.S.&.=.oO."
image_0873.png,5,"if.PROJECT NUMBER: 2704.PROJECT TITLE: Aerosol Research.PROJECT LEADER: PJ. Lipowicz, W G. Houck.PERIOD COVERED: = Week Ending 1/22/93.I. SUBJECT Special Projects.A. Obiective: Produce novel systems with planar substrate..'B. Results; The unit from Marco Machine (case and motor drive unit) was received.and tested. There were adjustments to the drive pin (polyethylene sleeve to..increase diameter and increase traction) and to the take up pulley (Increased.‘spring clutch tension) to make the drive have a stronger pull on the tape. The.first two heater units (macor ceramic bases) from Alabama Research have been.received. The Ti02 ceramic base units are delayed to at least 2/4/93 because of.problems with the diamond grinding tooling. The first unit will have the.batteries inside and the circuit board taped to the back of the unit. The tape.with longitudinal fibers improves burn-through and tape breakage. New tapes.with thinner mats are underway..if.‘C. Conclusions: The components for the first unit are in house. Assembly and.testing are underway. The next priority is to develop thinner, more flexible..and stronger tape as the unit operation seems satisfactory..D. Plans; Finish first unit, set specifications for tape, drive motor run-time.and heater power and order reduced size circuits for the remaining units,.Order machining for additional cases and drive motor units..‘fh.8.N.a.A.3.%.4.Co."
image_0683.png,5,"At HET Vel, So at, Sgt “s S a.3, pe eee wee PE eat TIE att ie.Bee Re . i; WiaThie ei marae eh. Nie ee.ays peal Bin tanwe GUPY ee.fe pe OM SOT CSS UBRART EO ae.pears Pa ""ae URS.ne Pee.Emagen arene és Sie Cee:.p@eaes sortie "" eg ee.ieee ae GE 199,49. Seas.ot . Sete upensy Coutrad toss. In'ityy Jagan Monopoly Corpey « Ages.“Woe 1075 177-280"" (165) * eae.. cu s “ee.MOLYETOM, W310 G% GLEN COMO! SHS IN ZOIA KY aun, ~ 2g.A Pe cne.Qegsrr vos seciast0: oy 6401 souoxve AUD CANBY DIX i IN Ci3at con eee.: . HOKE st a2 exoNsenasrte yy! oe FE Sh,.2 F a a Wt a G BeOS et aa.ee ee ee oe hs om. PRE.frre Rnd mtnote (ltanado and nesuke fens Fang ee.; ae + i a nae.eg ve fehStemry Sty Ne 9.4 rapid und reldable sothot for quantitative doversinution of Marts.garbon eonoxidte and carbon dioxide in eisarette oacke wee mes.oo ee . ee.fos Ceitetne, tem tn Ficase 2 van esployed tor aroktnsy and 9) ag.for collection of the gascous hases of ciyarette asoke.’ The seg Soa.: in collncting Sopeee We7pee cutee Oy falling water wick ried 0) UPS.or sheaeesyabottte Me, throu cock Ge Phe Minutdesntta phase. ged.Cc of eizarette anoke was resoved by Cunbridge filter i placed . Pa.sedua teed teind the etcarettey aad assous yhave was eollected “ee,.in the bottle K. ‘ P Se |.+ The carden sonoxide und carbon dioxide te ciyarctte scoko so.gollzcted in tho bottle ky were aopurated and deternised ofcule 5 ae.faueously by yas chromato irk hy within 12 minutes using a . RR!.Soo tnugeeta® MVS Of sfdien get betwen widen tedine pentoxide, oa.was insertud, ~ Xe * Oe |.: a ay og.The counts of curbon sonoxide and carbon dioxide in the onoke —, aS aa.Frokusod fron various types of ot arottes were 2-B-6e6%4 ana 4. & pe.sOr2ehss Fespvetively, under the condition of 35 ai gutt of Wc.Zoveond ration once por minuter f — haga y.3 —— * 3g Lgothigt.: —— i ted 8 Si ey {.£ 2 see ‘ vB ah OOS is.Feportedyycn vurtoua avthodu for {te detyruination have alee toon poe 8 i | qa.posods CurFently uvdable aottoda, howvor, aro tedious and unuut tase mB aS.a A 7 ..for daily vout:no typou of detorainution, It is naturally expected that @ fi =.‘ ~ BRE.(@) ‘SUL TRNISLATIONS CENTER % y rN.protacad eee yeurbon Bonoxkde and carbon dioxide in the oacky.Frokusod fron various types of ot arottes were 2-B-6e6%4 ana.s0rd2ehiy respectively, under tho condition ef 35 mi ouft of ..Zovcond “uration once por minute. ; +..Fa > oat E ce, a.gett:.= : eee.. 1s Introtuction.Nuserous studiou on carvon monoxide in ed sarotte oucke havo booms ..1 @).SUA OTRATISLATIONS §=CERTER.‘TW Woastacien fy belag foraizbed for.recta owe vid rascal TN may.vat te cela at cuNtsbed te any fern.‘ottont the pecrlssign of the auttcs,.stints loi Re.Soh.ak BEN teks oe."
image_0640.png,5,"as.evOOP RI RRITY.Regier.CRC “evenses.CONTRACT RESEARCH CENTER BVBAISPRI.eo.(6-1932-Zaventem.Client:.‘Tollaan/Avenue de Péage 101c.Fabriques de Tabac Réunies S.A..Teleloon/Téléphone: 02-717 50 47.‘CH-2003 Neuchatel.‘Telefax/Télétax. 02-725 12 09.| Switzerland.MpATE-in).| +382 |.Ly Pry.P 0500/3197.|| Projecto. B1032.“Document.Date .&Mar 95.lye: Report Appendix.Copyno. 3 /'p,.Sl7.a.; Fert te.eh Ya.4 {fe B.) N.rf 8.ue S.igs 8.hae (.Biological Activity of the.Mainstream Smoke.of the Test Cigarette URSUS-35 and the.Standard Reference Cigarette 1R4F.90-Day Inhalation Study on Rats.(21-Day Results).eg (él-Vay Results) 8.¢ v.fe QD.i fe.Bs.a.""Fe hcwcnseme mi znedon gaps —«HRORCE.—«BIWHVA. omen Bomtntunce tung OP.[BB Star strcoeton cee same soseusoes ——Hoomsarose.ith.(435 085 065_ 210-0232000.58.(609395."
image_0654.png,5,"I.i.Final Report:.1-3000.401.INDUCTION OF HEPATIC. MICROSOMAL ENZYMES IN RATS.BY B83.Final Report for.Lorillard Research Center.420 English St..Greensboro, N.C. 27420.=.February 11, 1986.By.Microbiological Associates Inc..5221 River Rd..Bethesda, MD. 20816.@.o.3.ra.Ss.ry.a.he.* MICROBIOLOGICAL.ASSOCIATES INC.."
image_0913.png,5,"&é.PME PRODUCT DEVELOPMENT, October 1980.%.*.PROJECT TITLE : #£=‘Tobacco Analysis..: L. Joseph.WRITTEN BY.PERIOD COVERED : August 28th - October 29th, 1980.de.Tobacco lot analyses.l. Special trials.MD tobaccos, storage influence (Ref. 1).i.il.‘.||.Fil.1.i.A.;, @.We have not yet begun the analyses..Special RL for UK.A sample of the special RL preduction for UK has been submit—.ted to TLA. Analyses are under way..tl.2. Routine tobacco lot analyses.Introduction of inputs on EDP.Partial analytical results of 58 lots were introduced in the.analytical data list during this period..Lots under evaluation.Twenty five lots..Lots available, but not yet analysed.yy.Three lots..Nn.i—}.N.3. Assistance to other projects.made.."
image_0057.png,5,"..Xe,.L ""LD.=> err %. Rte.25 MP.NG.%,.ak.SFO, JETS 7 FYE Sa, “Yah.hs > “kay.4 Be «os.Ach Federal Srade Commission..Soke.Za = =.CE ae) DE.“TAR”, NICOTINE AND CARBON.“MONOXIDE OF THE SMOKE.OF 200 VARIETIES.OF CIGARETTES.‘DECEMBER 1981.BS..Z..i..AD."
image_0532.png,5,C3.“| TOP KAT (C) 1986-1990 HDI v1.37d 06-19-92 11:36:54 Page 1.-*.NAME: N-BUTYL-BENZENESULFONAMIDE ID: 3622-84-2.ID2: N-BUTYL-BENZENESULFONAMIDE MF: C10-H15-N-02-S.|.Hg CH = CH — Oy — MH XO).0.oo.ESTIMATE FOR POSITIVE ENDPOINT = #£«00.000.Mutagenesis Model ( Version 2.0 ).Cross Product.Simple Path/Cluster MCI Order 6.Longest Perimeter in a Rg.$02.-1.180.9.558.-4.240.Benzene Rg.Atomic Charges on Benzene Rg ( with H ).Constant Term.75.118.-1.399.-13.148.—-15.527.Keys Generated as Warnings.:.k.
image_0452.png,5,"‘HOT WATER SOLUBLES DATA _.(CEL AND S1).HYDROLIZED AMINO ACIDS.MTCEL jMTSL BRCEL BRSI  #$BUCEL #£ 8US1.AMINO ACIDS:.311.46 $3024 #10212 « «#.10.62 £=$7.64 ®#27.19.ov &.HYDROLYZED AA ug/mg.Base 0.39 047 067 0.88 4.26 3.17.HoLY 1.0, 1,050.80 Al12,1.51 3.04.HSER 0106 ©0106 «0.23011 0.26 O48.fGLYC 0109 0.08 «= 0 21. «0.13. 0.270.17.BRIS 0.07 0107 0.330108 0390.33.ARG 004 0103 0.350105 on2a 0.09.HTER 004 0.03 0.21 «0106 ©=or19 023.HALA 0.24 0.24 034 0.26 01330123.ERO 246 2142 0.80 1:16 0.60 0.41.ROYSCYS 001 0:01 O24 4002 9:04 0.02.HASP.HoLY.HSER.fGLYC.BRIS.‘ano.HTHR.HALA.HPRO.BCTSCYS:.=a"".0.030 0.0300 0.280 0.06 0.22 0.14.0.07 0.08 0.06 +008. 0100.08.0102 0102 0146 © -003.-« 0.00. 0n.0:04 0103 0150-006 ©0102 0.02.0104 01049-28106 «110.07.0:01 0:01 «9.50 0.02000 0:00.0:02 0102 0.300.030.0804.004 0903 O42 005 O12 007.BLYS.HGAEA.HAABA.KTYR-.AVAL.Lineal.ra.RLEU-.HYDROLYZED AA (DWB).ug/mg.pasp.e.g) 68.520 0S O88 SAS.Lig 1170.89 125 ales 1.22.0:07 0.07 0:26 0.12 0.28 019.0:10 0:09 023 0.15 9.29 0.18.9:08 0.08 0.37 10022014.0:05 0°03. 0390106) 9.15 0.30.0:05 0.03 «0.230107, 9.21 0.34.0:27 0.27 0.38 «0129036025.2178 269 089 «11300165 04a.001 0601 027 4002 0.04 0.02.HGLU.‘BOER.EGLYe.amen.KARG.ETHR-.HALA.SPRO.HOYSCYS.HPHE.0.030 0.05 0.32 0.07 0.23 0.15.0:08 0.09 0.07010 0.12 0.09.0.02 9:02 0.18 ©0103-0101. 02..0.05 8:03 0:56 0:07.02 0 02.0105 04 = 0.310107 0120.08..0:01 0:01 0.56 «©0102-0000..0102 0:02 0.330103 0.09004.005 003 O84 006 O13 008.HLYS:.HGABA.HAABA.HTYR.RVAL.HEMET.BILEU.—).Note..1 Hydrolyzed AA values were determined from freeze-dried samples.As a result the reported OV values are significantly lower.2 Reparagine and glutamine not detected following acid treatment.due to conversion to aspartic and glutamic acid.8..8.g.a..8..g..x..§..x."
image_0491.png,5,"yon a a aN.cOlsemcar we as vey.eS se p) Dest prer, fa!.Rage 7 ee.i REQUEST FOR MACHINE MADE EXPERIMENTAL CIGARETS Pe.SMALL SCALE oe.5 nesuestes by RT RE project wo. Foot &.«Sate requestee 2/9/73 “Requested completion vate SA7 @.vurpore SKCE Eveba Ea ae.¢ . Cmatect! pam mn hanc) ao:.- Cet uth pr SRE ah., Cigaret Specifications Bain ot fe * 3,.Cigt. CircumferenceL{@ mm wt. Range Powe -Keced/ + ¥.a jo Le RID Range “AS-4.f; cigt Length 644% 4 1973 2. fobilen Control Paper S<thP—/ ; Exp Paper  G~zrplag= aa.ee ‘ fed 147.) iy a EY.PO soaitionar specittebind: | bhigsvl #.0 ; l loa No, sists | a.A Tobacco Type-| Filler Code |cigt.code__R7D___avg.wt._| Required | Bd.2 QO FHF catt | MADRCHE 8 HE eal 105, ore 1.Ey |__ _ ___| Ky.SL @ Sb ne DD IR Tarr.§ _ | atl) i. gh.R @i« + 3% MN? F808 ae 4.FA QF 3% j EOD? 27 Vk store 8.: A | - i ims | “ RY.2 Os + 365 ( Cebit GE Va, Hoon 8.Va 1 [ee oe a eee | 3.my Ole + ae) ! HwUbyo ves coor | B.5 : Beer say 8.EBS i.oad.REQUEST FOR MACHINE MADE EXPERIMENTAL CIGARETS.Crater! pom om hanl\ 2.- fee..TO gael at pe SS.@) SR v-¥e.: QR Tm ayy apg Flavor patayveontigentiat)s __ 2|.‘ VhLt- 20. HacUoa0 Cyan 7 at.By Sebaager t gEiagl conta HRCASEEE ult).. D SROO (N78 te apuanial pth abo 391 a..re 4) w ” Tod pi a? bau FE.é ” ” "" "" 1 393 3.Bec. : 2061820230 F.Se eee eT."
image_0120.png,5,"CHARGE NUMBER: 2104.PROGRAM TITLE: GRANULAR FILTER MATERIALS.PERIOD COVERED: June 1 - June 30, 1971.PROJECT LEADER: P. N. Gauvin.DATE OF REPORT: July 1, 1971.PROJECT TITLE: Granular Filter Materials.PROJECT LEADER: P. N. Gauvin.HCN selective P-S-P cigarets were released for POL mailout.versus the Lark and Tareyton cigarets..Alumina granules with Cu complex additives for HCN selectivity.were evaluated in the Flavor Group for subjective response..Alumina with CuCl is being pursued in SEF to further define the.subjective response. This material gave 80% HCN removal in a.P-S-P filter cigaret..Concepts for filling MP into a P-S-P filter have been.reviewed.with Development and Manufacturing Engineering. Evaluation of the.breadboard transfer wheel indicated extensive modifications.required to prove possible feasibility. With potential problems.in horizontal filling (transfer wheel), a vertical filling concept,.such as in the Bernhard P-S-P unit, will be evaluated by Develop-.ment Engineering..The Monsanto polyurethane foam was subjectively evaluated.by the Flavor Group and SEF in the form of a thimble filter..Possible taste defects exist. Additional subjective evaluation.is to be conducted in order to attribute any taste defects to.residual solvent in the polyurethane or to the polyurethane itself..PROJECT TITLE: Alternate Controlled Profile Cigaret.PROJECT LEADER: P. N. Gauvin.A straw-making machine was ordered to produce hollow paper.tubes. These are to be internally attached to cigaret paper and.evaluated as a means of forming a fluted cigaret..nN.i=}.N.Nn._.2.3.S.am."
image_0082.png,5,"6501.79) SH.Ee.PHILIP MORRIS PRODUCTS, INC..SENEGAL TEST #74.DISTRIBUTION.Mr. D. Maeder.Dr. M. Bourlas.Mr. D. Milby.Mr. A. Confer.Mr. D. Schulthess.Mr. L. Dediot.CTSD Data File.Mr. O. W Dudley, III.Central File.Mr. F. A. Lowman..Me i.iM Caffe).PREPARED BY:,.KN tebe).Kn. mite.no.co.RI enn @.ow.S.a.R. A. Fenner.ws.pet.PS.al.December 9, 1991.DATE:.."
image_0860.png,5,"iat.ACUTE CARDIOVASCULAR AND RESPIRATORY EFFECTS.OF B-128 IN BEAGLE DOGS.ke.:.4.i.PINAL REPORT.Borriston Project Ko. 1476(2).4.E.e.Submitted to:.‘LORTILLARD.420 English Street.P.O, Box 21688.Greensboro, NC 27420.Submitted by:.BORRISTON LABORATORIES, INC..é.=.December 23, 1982.8.8.2.iy.I."
image_0874.png,5,"8501.ee.PHILIP MORRIS PRODUCTS, INC..BOLIVIA TEST # 95.‘Distribution:.Mr. C, Altizer.‘Ms. C. Bright.De.M. Bugna.Mer. C. Hatcher.‘McG. Padron..Mr. D. Rincon.‘Mr. C. Rodriguez.Mz.G. Yatrakis.‘CTSD Data File.‘Central File.PREPARED BY: _ yY? L7 “Wl.NLL, Will fy.£9 fm ul.C CT Connell.D7 Zuo./ Y Dr LY Lewis.APPROVED BY:.March 7, 1995,.DATE: _.2050'796452.DOC CODE: P0622."
